	featureCounts on dataset 110 and 121: egtBmutant	featureCounts on dataset 109 and 121: egtBmutant 2	featureCounts on dataset 108 and 121: egtBmutant3	featureCounts on dataset 113 and 121: wildtype 1	featureCounts on dataset 112 and 121: wildtype 2	featureCounts on dataset 111 and 121: wildtype 3
gene-BTH_RS15490	14744.2522057652	14791.7169466333	15022.1450955596	11077.7750624879	11452.5005701061	13192.7800784228
gene-BTH_RS15495	9066.34141845187	8795.77448313949	9739.41113089257	6954.10777188129	7654.23851928078	8212.65879964855
gene-BTH_RS15500	728.777683397088	679.206938779214	888.514751494336	767.642461020318	891.85109507625	884.187649582415
gene-BTH_RS15505	92.5431978916937	80.3267076085798	70.5170437693918	71.3637463762607	54.4475638019689	68.9403736679359
gene-BTH_RS15510	486.815780576097	516.768485615197	534.922146307815	388.643105265312	426.868900207436	447.565283018822
gene-BTH_RS15515	105.075089272861	107.10227681144	145.063632897034	132.119368291185	126.318348020568	137.880747335872
gene-BTH_RS15520	129.174880390489	123.167618333156	157.152268971787	117.653744025727	106.717225051859	143.352205563486
gene-BTH_RS15525	400.056532552634	291.853704311173	397.917604127282	317.279358889051	339.752798124286	280.138661253835
gene-BTH_RS15530	471.391914260815	423.053993405187	427.131807974602	468.686226200847	487.850171665641	409.265075425524
gene-BTH_RS15535	315.225267818582	290.068666364316	330.422719376579	348.139357322028	381.132946613782	373.153451123272
gene-BTH_RS15540	0	0	0	0	0	0
gene-BTH_RS15545	561.043137218393	599.772750144063	429.146580653727	595.019344785849	695.839865389162	640.160612630833
gene-BTH_RS15550	1336.09241956133	1426.24531953901	1298.52099169637	1331.80180737319	1499.48590710622	1505.74530423936
gene-BTH_RS15555	222.682069926888	202.601806968307	222.632381043365	207.340614471568	210.1675962756	159.766580246328
gene-BTH_RS15560	3799.09107178297	4084.16682240957	3983.20558663107	3788.064807648	3903.89032460117	3817.98355122902
gene-BTH_RS15565	459.824014524353	388.245753441469	421.087489937225	479.294350662183	532.497173983255	515.411365041235
